#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingBuild, unmerging, unmergingBuild, computeTime
 331, 0, 0.005562479, 7.31E-7, 0.0, 0.0, 0.0, 0.0, 7.21E-7, 0.0, 8.3706E-5, 0.0, 0.006109509
 331, 0, 0.001322187, 9.62E-7, 0.0, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 8.8966E-5, 0.0, 0.001911276
 331, 0, 0.001101365, 8.11E-7, 0.0, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 9.3775E-5, 0.0, 0.001678882
 331, 0, 0.0010924980000000001, 8.82E-7, 0.0, 0.0, 0.0, 0.0, 5.51E-7, 0.0, 8.9356E-5, 0.0, 0.001638167
 331, 0, 0.0016007970000000002, 1.172E-6, 0.0, 0.0, 0.0, 0.0, 7.31E-7, 0.0, 1.25394E-4, 0.0, 0.002355936
 331, 0, 0.001943386, 1.813E-6, 0.0, 0.0, 0.0, 0.0, 1.022E-6, 0.0, 1.81037E-4, 0.0, 0.003077482
 331, 0, 0.00109924, 9.32E-7, 0.0, 0.0, 0.0, 0.0, 6.21E-7, 0.0, 9.1069E-5, 0.0, 0.001697447
 331, 0, 0.0016474340000000001, 1.312E-6, 0.0, 0.0, 0.0, 0.0, 1.052E-6, 0.0, 1.31726E-4, 0.0, 0.002479457
 331, 0, 0.001094953, 8.71E-7, 0.0, 0.0, 0.0, 0.0, 3.0567E-5, 0.0, 9.66E-5, 0.0, 0.001717344
 331, 0, 0.001128375, 7.71E-7, 0.0, 0.0, 0.0, 0.0, 6.31E-7, 0.0, 9.2543E-5, 0.0, 0.00172593
 331, 0, 0.001112296, 8.32E-7, 0.0, 0.0, 0.0, 0.0, 5.31E-7, 0.0, 8.9167E-5, 0.0, 0.001682599
 331, 0, 0.001732372, 1.182E-6, 0.0, 0.0, 0.0, 0.0, 8.02E-7, 0.0, 1.29772E-4, 0.0, 0.002540981
 331, 0, 0.001598472, 1.012E-6, 0.0, 0.0, 0.0, 0.0, 7.01E-7, 0.0, 1.36154E-4, 0.0, 0.002360134
 331, 0, 9.611830000000001E-4, 7.02E-7, 0.0, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 8.8706E-5, 0.0, 0.001478719
 331, 0, 0.0016801840000000001, 1.293E-6, 0.0, 0.0, 0.0, 0.0, 7.91E-7, 0.0, 1.28891E-4, 0.0, 0.002512017
 331, 0, 0.001109961, 8.21E-7, 0.0, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 1.03504E-4, 0.0, 0.001701836
 331, 0, 0.0014877360000000001, 1.112E-6, 0.0, 0.0, 0.0, 0.0, 8.81E-7, 0.0, 1.58205E-4, 0.0, 0.00228319
 331, 0, 0.001144966, 8.02E-7, 0.0, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 9.1871E-5, 0.0, 0.001695153
 331, 0, 0.001086116, 9.31E-7, 0.0, 0.0, 0.0, 0.0, 4.228E-6, 0.0, 9.9956E-5, 0.0, 0.001680295
 331, 0, 0.001684794, 1.142E-6, 0.0, 0.0, 0.0, 0.0, 7.52E-7, 0.0, 1.27688E-4, 0.0, 0.002462726
 331, 0, 0.0010985600000000002, 7.52E-7, 0.0, 0.0, 0.0, 0.0, 4.4E-7, 0.0, 9.0328E-5, 0.0, 0.001668583
 331, 0, 0.001095524, 7.82E-7, 0.0, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 8.9787E-5, 0.0, 0.001670877
 331, 0, 0.0016406810000000002, 1.132E-6, 0.0, 0.0, 0.0, 0.0, 8.12E-7, 0.0, 1.32497E-4, 0.0, 0.002412802
 331, 0, 0.0016490360000000002, 9.61E-7, 0.0, 0.0, 0.0, 0.0, 1.052E-6, 0.0, 1.41254E-4, 0.0, 0.002548775
 331, 0, 0.0019793330000000002, 1.322E-6, 0.0, 0.0, 0.0, 0.0, 8.02E-7, 0.0, 1.49639E-4, 0.0, 0.002753438
 331, 0, 0.001117806, 7.61E-7, 0.0, 0.0, 0.0, 0.0, 5.81E-7, 0.0, 8.9317E-5, 0.0, 0.001662983
 331, 0, 0.0017191480000000002, 1.102E-6, 0.0, 0.0, 0.0, 0.0, 7.52E-7, 0.0, 1.27568E-4, 0.0, 0.002462233
 331, 0, 0.001622858, 1.072E-6, 0.0, 0.0, 0.0, 0.0, 8.12E-7, 0.0, 1.3949E-4, 0.0, 0.002431737
 331, 0, 0.00136161, 8.52E-7, 0.0, 0.0, 0.0, 0.0, 3.677E-6, 0.0, 9.0609E-5, 0.0, 0.001898161
 331, 0, 0.002121749, 1.192E-6, 0.0, 0.0, 0.0, 0.0, 7.01E-7, 0.0, 1.30062E-4, 0.0, 0.002935077
 331, 0, 0.0016862860000000002, 1.172E-6, 0.0, 0.0, 0.0, 0.0, 7.31E-7, 0.0, 1.31275E-4, 0.0, 0.002447386
 331, 0, 0.001137542, 1.443E-6, 0.0, 0.0, 0.0, 0.0, 9.21E-7, 0.0, 1.43969E-4, 0.0, 0.001928919
 331, 0, 0.001608931, 1.142E-6, 0.0, 0.0, 0.0, 0.0, 8.21E-7, 0.0, 1.32377E-4, 0.0, 0.002342771
 331, 0, 0.0010896130000000001, 8.92E-7, 0.0, 0.0, 0.0, 0.0, 4.31E-7, 0.0, 8.9507E-5, 0.0, 0.001612789
 331, 0, 0.001081919, 7.21E-7, 0.0, 0.0, 0.0, 0.0, 5.31E-7, 0.0, 1.0714E-4, 0.0, 0.001604263
 331, 52, 0.014908536000000002, 1.25625E-4, 0.001513433, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 8.012E-5, 0.0, 0.022635413
 331, 52, 0.0021773120000000003, 8.9056E-5, 7.37256E-4, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 9.4346E-5, 0.0, 0.003849161
 331, 52, 0.002891335, 9.4377E-5, 0.0010646660000000001, 0.0, 0.0, 0.0, 7.71E-7, 0.0, 1.27358E-4, 0.0, 0.005331357
 331, 52, 0.003031877, 1.0167E-4, 0.0011460180000000002, 0.0, 0.0, 0.0, 5.1266E-5, 0.0, 1.32277E-4, 0.0, 0.005585972
 331, 52, 0.0016636740000000002, 5.6566E-5, 5.551460000000001E-4, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 8.2403E-5, 0.0, 0.003078904
 331, 52, 0.0019376250000000001, 7.1453E-5, 5.00574E-4, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 8.9096E-5, 0.0, 0.003331025
 331, 208, 0.002129704, 1.3403E-4, 0.0019917660000000003, 0.0, 0.0, 0.0, 7.11E-7, 0.0, 8.8946E-5, 0.0, 0.005877786
 331, 208, 0.00219777, 2.6818E-4, 0.001808034, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 9.1721E-5, 0.0, 0.005502898
 331, 208, 0.0019215450000000002, 2.31462E-4, 0.0017898990000000002, 0.0, 0.0, 0.0, 5.51E-7, 0.0, 8.6913E-5, 0.0, 0.00508648
 331, 208, 0.0019614190000000003, 2.13277E-4, 0.0018371070000000001, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 9.2232E-5, 0.0, 0.005151101
 331, 208, 0.0015501520000000002, 3.15869E-4, 0.002720867, 0.0, 0.0, 0.0, 9.71E-7, 0.0, 1.68294E-4, 0.0, 0.006259298
 331, 364, 0.0012073820000000001, 2.1998E-4, 0.003832841, 0.0, 0.0, 0.0, 7.52E-7, 0.0, 7.6573E-5, 0.0, 0.006657781
 331, 364, 0.001316366, 4.00557E-4, 0.002811135, 0.0, 0.0, 0.0, 4.21E-7, 0.0, 7.6082E-5, 0.0, 0.005693794
 331, 364, 0.0019512910000000002, 4.4994E-4, 0.004676686, 0.0, 0.0, 0.0, 5.5063E-5, 0.0, 1.27308E-4, 0.0, 0.008731701
 331, 364, 0.0011996180000000002, 2.15642E-4, 0.0032084770000000004, 0.0, 0.0, 0.0, 5.01E-7, 0.0, 8.1683E-5, 0.0, 0.005714072
 331, 364, 0.00119019, 2.21934E-4, 0.0027425970000000003, 0.0, 0.0, 0.0, 5.51E-7, 0.0, 7.6804E-5, 0.0, 0.005194561
 331, 520, 0.002041499, 5.23877E-4, 0.0063790520000000005, 0.0, 0.0, 0.0, 6.41E-7, 0.0, 1.53557E-4, 0.0, 0.01097651
 331, 520, 0.0013939500000000001, 4.38498E-4, 0.0045095940000000004, 0.0, 0.0, 0.0, 6.31E-7, 0.0, 8.6431E-5, 0.0, 0.007710225
 331, 520, 0.001461847, 3.81221E-4, 0.004517338, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 9.0699E-5, 0.0, 0.007757353
 331, 520, 0.0020649830000000003, 5.12456E-4, 0.006767045, 0.0, 0.0, 0.0, 8.82E-7, 0.0, 1.49689E-4, 0.0, 0.01143231
 331, 583, 0.010801153, 4.0199E-4, 0.005142095, 0.0, 0.0, 0.0, 4.51E-7, 0.0, 8.9717E-5, 0.0, 0.017864801
 331, 638, 0.002163106, 5.43905E-4, 0.001657683, 0.0, 0.0, 0.0, 4.2E-7, 0.0, 7.54E-5, 0.0, 0.005676071
 331, 615, 0.00211715, 4.63145E-4, 0.001398099, 0.0, 0.0, 0.0, 4.91E-7, 0.0, 9.106E-5, 0.0, 0.005409001
 331, 596, 0.003088312, 6.41527E-4, 0.0019247910000000001, 0.0, 0.0, 0.0, 9.5668E-5, 0.0, 1.28129E-4, 0.0, 0.007731925
 331, 652, 0.002129583, 4.97188E-4, 0.0013831210000000002, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 8.9687E-5, 0.0, 0.005669077
 331, 728, 0.0022013080000000003, 0.001012319, 0.0022050340000000002, 0.0, 0.0, 0.0, 6.51E-7, 0.0, 1.32517E-4, 0.0, 0.007801145
 331, 756, 0.0019249310000000002, 5.03469E-4, 0.001402807, 0.0, 0.0, 0.0, 4.3E-7, 0.0, 7.6824E-5, 0.0, 0.005357706
 331, 729, 0.012052838000000001, 4.95093E-4, 0.001417906, 0.0, 0.0, 0.0, 3.4E-7, 0.0, 7.9739E-5, 0.0, 0.015437113
 331, 776, 0.002135845, 5.13558E-4, 0.0014536820000000002, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 7.9688E-5, 0.0, 0.005623892
 331, 890, 0.004198763, 0.001000948, 0.002677426, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 1.27468E-4, 0.0, 0.01016678
 331, 896, 0.002262451, 6.3277E-4, 0.0018981820000000002, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 9.0218E-5, 0.0, 0.006664685
 331, 867, 0.001972099, 9.09257E-4, 0.0035167220000000003, 0.0, 0.0, 0.0, 7.62E-7, 0.0, 1.25945E-4, 0.0, 0.008898853
 331, 877, 0.0019899830000000003, 6.33452E-4, 0.002458146, 0.0, 0.0, 0.0, 5.01E-7, 0.0, 9.0809E-5, 0.0, 0.006932554
 331, 1022, 0.002279193, 7.99161E-4, 0.0021615830000000003, 0.0, 0.0, 0.0, 1.13321E-4, 0.0, 8.9356E-5, 0.0, 0.007526352
 331, 1030, 0.002003157, 7.65007E-4, 0.002550619, 0.0, 0.0, 0.0, 4.4E-7, 0.0, 9.2973E-5, 0.0, 0.007565736
 331, 1004, 0.0014512370000000002, 6.2692E-4, 0.002348923, 0.0, 0.0, 0.0, 8.82E-7, 0.0, 7.9819E-5, 0.0, 0.006454182
 331, 1096, 0.001700864, 8.80994E-4, 0.002780097, 0.0, 0.0, 0.0, 6.01E-7, 0.0, 9.0579E-5, 0.0, 0.007914697
 331, 1158, 0.00177402, 8.64543E-4, 0.0028453280000000003, 0.0, 0.0, 0.0, 1.093E-6, 0.0, 8.7132E-5, 0.0, 0.007950694
 331, 1169, 0.005776668, 8.28766E-4, 0.002860337, 0.0, 0.0, 0.0, 5.71E-7, 0.0, 9.0148E-5, 0.0, 0.011841123
 331, 1226, 0.002771331, 8.78069E-4, 0.002928214, 0.0, 0.0, 0.0, 4.51E-7, 0.0, 9.1791E-5, 0.0, 0.009171531
 331, 1249, 0.002157235, 8.87325E-4, 0.002686823, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 7.8887E-5, 0.0, 0.008153553
 331, 1267, 0.002404336, 9.76332E-4, 0.0030039840000000003, 0.0, 0.0, 0.0, 4.5E-7, 0.0, 9.4396E-5, 0.0, 0.00911651
 331, 1353, 0.002506035, 9.21579E-4, 0.003084996, 0.0, 0.0, 0.0, 5.41E-7, 0.0, 8.7854E-5, 0.0, 0.009454139
 331, 1421, 0.002390049, 0.001083141, 0.003147443, 0.0, 0.0, 0.0, 5.9972E-5, 0.0, 1.12079E-4, 0.0, 0.009737648
 331, 1446, 0.0018792460000000002, 9.33662E-4, 0.0018278900000000002, 0.0, 0.0, 0.0, 5.92E-7, 0.0, 8.0721E-5, 0.0, 0.007448507
 331, 1525, 0.001725179, 0.00109319, 0.0022188800000000003, 0.0, 0.0, 0.0, 9.72E-7, 0.0, 9.0579E-5, 0.0, 0.008246496
 331, 1557, 0.0015130520000000002, 0.001059777, 0.002019808, 0.0, 0.0, 0.0, 5.61E-7, 0.0, 7.8236E-5, 0.0, 0.007553804
 331, 1574, 0.0024922, 9.07614E-4, 0.002275806, 0.0, 0.0, 0.0, 5.11E-7, 0.0, 9.0238E-5, 0.0, 0.009843696
 331, 1622, 0.001749324, 5.80573E-4, 0.002314398, 0.0, 0.0, 0.0, 5.11E-7, 0.0, 9.2142E-5, 0.0, 0.0079645
 331, 1686, 0.002766793, 6.66343E-4, 0.0033985710000000004, 0.0, 0.0, 0.0, 7.62E-7, 0.0, 1.25774E-4, 0.0, 0.011570979
 331, 1688, 0.0015663320000000001, 5.22395E-4, 0.002399707, 0.0, 0.0, 0.0, 5.91E-7, 0.0, 9.5929E-5, 0.0, 0.007882788
 331, 1776, 0.005044733, 5.55016E-4, 0.0025321740000000003, 0.0, 0.0, 0.0, 1.032E-6, 0.0, 9.0869E-5, 0.0, 0.011921293
 331, 1858, 0.0026225320000000003, 7.43387E-4, 0.002979549, 0.0, 0.0, 0.0, 7.91E-7, 0.0, 1.06409E-4, 0.0, 0.010388873
 331, 1860, 0.0027730140000000003, 5.46029E-4, 0.002593549, 0.0, 0.0, 0.0, 6.3839E-5, 0.0, 9.4006E-5, 0.0, 0.009956818
 331, 1961, 0.002479456, 6.28262E-4, 0.0036690950000000003, 0.0, 0.0, 0.0, 6.31E-7, 0.0, 1.29181E-4, 0.0, 0.011908859
 331, 2044, 0.0023901390000000003, 5.79922E-4, 0.0024983120000000004, 0.0, 0.0, 0.0, 4.81E-7, 0.0, 8.1311E-5, 0.0, 0.009242455
 331, 2026, 0.0026799700000000003, 6.21219E-4, 0.002833977, 0.0, 0.0, 0.0, 7.21E-7, 0.0, 9.5067E-5, 0.0, 0.010493128
 331, 2118, 0.002156804, 6.38241E-4, 0.0028480940000000002, 0.0, 0.0, 0.0, 8.02E-7, 0.0, 9.4216E-5, 0.0, 0.010201995
 331, 2169, 0.0017700230000000001, 6.44863E-4, 0.004069552000000001, 0.0, 0.0, 0.0, 7.81E-7, 0.0, 7.9047E-5, 0.0, 0.011053713
 331, 2189, 0.001815528, 7.06999E-4, 0.004051849000000001, 0.0, 0.0, 0.0, 7.72E-7, 0.0, 9.3705E-5, 0.0, 0.011772965
 331, 2308, 0.001640982, 9.17693E-4, 0.004209925000000001, 0.0, 0.0, 0.0, 9.92E-7, 0.0, 9.3004E-5, 0.0, 0.01178607
 331, 2310, 0.001648766, 6.5424E-4, 0.003359257, 0.0, 0.0, 0.0, 5.31E-7, 0.0, 8.1452E-5, 0.0, 0.010475524
 331, 2313, 0.001664506, 6.58799E-4, 0.0039058380000000005, 0.0, 0.0, 0.0, 8.32E-7, 0.0, 1.02371E-4, 0.0, 0.011055817
 331, 2452, 0.0017075660000000002, 7.14994E-4, 0.003593464, 0.0, 0.0, 0.0, 1.09835E-4, 0.0, 7.5E-5, 0.0, 0.011042723
 331, 2475, 0.002773656, 9.44011E-4, 0.004058512, 0.0, 0.0, 0.0, 7.01E-7, 0.0, 8.8986E-5, 0.0, 0.015165165
 331, 2454, 0.0017735390000000002, 7.85696E-4, 0.0035048790000000002, 0.0, 0.0, 0.0, 5.81E-7, 0.0, 6.441E-5, 0.0, 0.010669827
 331, 2602, 0.0017207400000000001, 8.2557E-4, 0.004226645, 0.0, 0.0, 0.0, 8.82E-7, 0.0, 7.7394E-5, 0.0, 0.012254174
 331, 2636, 0.0018171900000000002, 9.84787E-4, 0.003655731, 0.0, 0.0, 0.0, 7.92E-7, 0.0, 5.6485E-5, 0.0, 0.011419326
 331, 2627, 0.0019777600000000003, 8.45287E-4, 0.004271981, 0.0, 0.0, 0.0, 6.61E-7, 0.0, 5.0143E-5, 0.0, 0.012618063
 331, 2805, 0.0020427920000000003, 8.63962E-4, 0.0042807570000000005, 0.0, 0.0, 0.0, 7.52E-7, 0.0, 5.351E-5, 0.0, 0.012865854
 331, 2815, 0.0017681180000000002, 9.7529E-4, 0.003910215, 0.0, 0.0, 0.0, 8.12E-7, 0.0, 5.2287E-5, 0.0, 0.011730226
 331, 2810, 0.001757138, 0.001315795, 0.0041709220000000005, 0.0, 0.0, 0.0, 8.12E-7, 0.0, 1.7913E-5, 0.0, 0.01241377
 331, 2968, 0.0020395450000000002, 9.95929E-4, 0.004682356, 0.0, 0.0, 0.0, 1.002E-6, 0.0, 2.0718E-5, 0.0, 0.013927505
 331, 2989, 0.0018136340000000002, 5.81144E-4, 0.004032774, 0.0, 0.0, 0.0, 8.4899E-5, 0.0, 1.8685E-5, 0.0, 0.012016149
 331, 3069, 0.0018222000000000002, 6.52918E-4, 0.004779538000000001, 0.0, 0.0, 0.0, 1.122E-6, 0.0, 2.1309E-5, 0.0, 0.013005957
