131, 0, 0.0012279, 0.013741100000000001, 0.0019677
 131, 0, 0.0012169000000000001, 0.013741100000000001, 0.0020361
 131, 0, 0.0012785000000000001, 0.013741100000000001, 0.0019037
 131, 0, 0.0013950000000000002, 0.013741100000000001, 0.0019685
 131, 0, 0.0012053, 0.013741100000000001, 0.0019049
 131, 0, 0.0014341, 0.013741100000000001, 0.0021104
 131, 0, 0.0014656, 0.013741100000000001, 0.0020427
 131, 0, 0.0013138000000000002, 0.013741100000000001, 0.0019567
 131, 0, 0.0012362, 0.013741100000000001, 0.0022936
 131, 0, 0.0012696, 0.013741100000000001, 0.0020968
 131, 0, 0.0014286000000000001, 0.013741100000000001, 0.002023
 131, 0, 0.0014415, 0.013741100000000001, 0.0020107
 131, 0, 0.0014124, 0.013741100000000001, 0.0022669
 131, 0, 0.0013613000000000002, 0.013741100000000001, 0.0020231
 131, 0, 0.0012784, 0.013741100000000001, 0.0019499
 131, 0, 0.0012225, 0.013741100000000001, 0.0020516
 131, 0, 0.0013503, 0.013741100000000001, 0.0019952
 131, 0, 0.0012583000000000002, 0.013741100000000001, 0.0018656
 131, 0, 0.0012935000000000002, 0.013741100000000001, 0.0018819
 131, 0, 0.0013351, 0.013741100000000001, 0.0021237
 131, 0, 0.0014023, 0.013741100000000001, 0.0020409
 131, 0, 0.0012899, 0.013741100000000001, 0.0018567
 131, 12, 0.0017558, 0.003115, 0.0059022
 131, 12, 0.0015405000000000002, 0.0031814, 0.005709
 131, 12, 0.0017071, 0.0033204000000000003, 0.0060308
 131, 12, 0.0018013, 0.0033755, 0.0060878
 131, 12, 0.0013553, 0.0024094000000000003, 0.0045279
 131, 12, 9.413000000000001E-4, 0.0017117, 0.0031544
 131, 12, 9.078000000000001E-4, 0.0016765, 0.0030292
 131, 12, 0.0010208, 0.0016348, 0.0031136
 131, 12, 9.357E-4, 0.0016317, 0.003065
 131, 36, 0.0019956, 0.0069475000000000006, 0.0097956
 131, 36, 0.0012018, 0.005221900000000001, 0.0070032
 131, 36, 0.0019376, 0.009663600000000001, 0.0127181
 131, 36, 0.0019472, 0.0101916, 0.0134165
 131, 36, 0.0013142000000000002, 0.0063078000000000006, 0.008299
 131, 36, 0.0014246, 0.006386, 0.0085511
 131, 36, 0.0014389000000000001, 0.0064672, 0.0089386
 131, 60, 0.001494, 0.0120937, 0.01506
 131, 60, 0.0016353000000000001, 0.0111087, 0.0139616
 131, 60, 0.0017201, 0.0109793, 0.0134293
 131, 60, 0.0011059000000000002, 0.006681800000000001, 0.0082738
 131, 60, 8.595E-4, 0.0057406, 0.0070712
 131, 60, 9.379000000000001E-4, 0.005824200000000001, 0.007219
 131, 84, 0.0010058, 0.0084534, 0.0100403
 131, 84, 0.0010511000000000001, 0.0086011, 0.0101903
 131, 84, 8.967000000000001E-4, 0.0082985, 0.0099486
 131, 84, 9.379000000000001E-4, 0.0084034, 0.0098705
