#bodies, #contacts, contact detection, warmstart, full LCP solve, single iteration PGS, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
2,0,9.40E-06,5.00E-07,0,0.0019457,5.16E-05,0.0013648,5.00E-07,0,0,0,0,0,1.86E-04,0,0,0,1.00E-07,0.0023033
2,0,7.60E-06,7.00E-07,0,0.0019402,5.30E-05,0.0013672,6.00E-07,0,0,0,0,0,1.78E-04,0,0,0,0,0.0022877
2,0,8.30E-06,7.00E-07,0,0.0020032,5.26E-05,0.0014322,5.00E-07,0,0,0,0,0,1.86E-04,0,0,0,1.00E-07,0.0023608
2,0,8.50E-06,1.60E-06,0,0.0022193,5.79E-05,0.0015576,1.00E-06,0,0,0,0,0,1.71E-04,0,0,0,0,0.0025635
2,0,8.00E-06,9.00E-07,0,0.0020368,5.15E-05,0.0014633,6.00E-07,0,0,0,0,0,1.99E-04,0,0,0,1.00E-07,0.0024089
2,0,7.70E-06,9.00E-07,0,0.0019493,5.30E-05,0.0013422,5.00E-07,0,0,0,0,0,1.76E-04,0,0,0,0,0.0022869
2,0,8.30E-06,7.00E-07,0,0.0019443,5.37E-05,0.0013683,6.00E-07,0,0,0,0,0,1.84E-04,0,0,0,1.00E-07,0.002297
2,0,8.80E-06,7.00E-07,0,0.0020033,5.29E-05,0.0013612,6.00E-07,0,0,0,0,0,1.77E-04,0,0,0,0,0.0023494
2,0,7.50E-06,7.00E-07,0,0.0019491,5.21E-05,0.0013756,1.00E-06,0,0,0,0,0,1.87E-04,0,0,0,1.00E-07,0.0023044
2,0,8.40E-06,8.00E-07,0,0.0020199,5.26E-05,0.0014471,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0023629
2,0,7.80E-06,1.00E-06,0,0.001951,5.27E-05,0.0013771,6.00E-07,0,0,0,0,0,1.94E-04,0,0,0,0,0.0023147
2,0,8.20E-06,7.00E-07,0,0.0019678,5.28E-05,0.0013302,5.00E-07,0,0,0,0,0,1.76E-04,0,0,0,1.00E-07,0.0023108
2,0,7.70E-06,9.00E-07,0,0.0019247,5.29E-05,0.001341,5.00E-07,0,0,0,0,0,1.74E-04,0,0,0,1.00E-07,0.0022663
2,0,8.90E-06,7.00E-07,0,0.0020153,5.21E-05,0.0014423,7.00E-07,0,0,0,0,0,1.76E-04,0,0,0,1.00E-07,0.0023586
2,0,7.80E-06,6.00E-07,0,0.0019876,5.34E-05,0.0013515,6.00E-07,0,0,0,0,0,1.81E-04,0,0,0,0,0.0023348
2,0,7.70E-06,8.00E-07,0,0.0019186,5.31E-05,0.0013422,7.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.002258
2,0,7.80E-06,7.00E-07,0,0.0019363,5.25E-05,0.0013628,5.00E-07,0,0,0,0,0,1.90E-04,0,0,0,0,0.0022949
2,0,8.70E-06,6.00E-07,0,0.0019474,5.37E-05,0.0013708,1.00E-06,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0023407
2,0,9.40E-06,1.00E-06,0,0.0020557,5.70E-05,0.0012779,5.00E-07,0,0,0,0,0,1.85E-04,0,0,0,0,0.0024203
2,0,8.30E-06,7.00E-07,0,0.0019876,5.36E-05,0.0013472,8.00E-07,0,0,0,0,0,1.72E-04,0,0,0,0,0.0023226
2,0,7.20E-06,1.10E-06,0,0.0018587,4.84E-05,0.0013266,6.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0021936
2,0,9.00E-06,7.00E-07,0,0.0019965,5.18E-05,0.0013415,1.00E-06,0,0,0,0,0,1.70E-04,0,0,0,0,0.0023327
2,0,7.40E-06,1.00E-06,0,0.0019033,5.20E-05,0.0013321,9.00E-07,0,0,0,0,0,1.86E-04,0,0,0,3.00E-07,0.0022541
2,0,7.00E-06,6.00E-07,0,0.0020264,5.21E-05,0.0014528,5.00E-07,0,0,0,0,0,1.72E-04,0,0,0,0,0.0023627
2,0,8.90E-06,9.00E-07,0,0.0020202,5.17E-05,0.0014492,6.00E-07,0,0,0,0,0,1.80E-04,0,0,0,0,0.0023634
2,0,7.70E-06,5.00E-07,0,0.0019859,5.29E-05,0.0013271,5.00E-07,0,0,0,0,0,1.70E-04,0,0,0,0,0.0023182
2,0,7.80E-06,7.00E-07,0,0.0019307,5.25E-05,0.0013521,5.00E-07,0,0,0,0,0,1.80E-04,0,0,0,1.00E-07,0.0022752
2,0,8.30E-06,6.00E-07,0,0.0019117,5.25E-05,0.001338,5.00E-07,0,0,0,0,0,1.70E-04,0,0,0,0,0.0022416
2,0,7.70E-06,7.00E-07,0,0.0018063,5.26E-05,0.0012193,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.0021435
2,0,7.60E-06,6.00E-07,0,0.0017999,5.31E-05,0.0012138,5.00E-07,0,0,0,0,0,1.67E-04,0,0,0,1.00E-07,0.0021294
2,0,8.20E-06,7.00E-07,0,0.0018014,5.29E-05,0.0012286,6.00E-07,0,0,0,0,0,1.78E-04,0,0,0,0,0.0021443
2,0,7.70E-06,6.00E-07,0,0.0018384,5.28E-05,0.0012642,6.00E-07,0,0,0,0,0,1.75E-04,0,0,0,1.00E-07,0.0021783
2,0,7.70E-06,6.00E-07,0,0.0018649,5.14E-05,0.0012925,6.00E-07,0,0,0,0,0,1.82E-04,0,0,0,1.00E-07,0.0022104
2,0,7.30E-06,6.00E-07,0,0.0018122,5.22E-05,0.0012379,5.00E-07,0,0,0,0,0,1.73E-04,0,0,0,1.00E-07,0.0021473
2,0,8.30E-06,1.20E-06,0,0.0018214,5.32E-05,0.0012472,6.00E-07,0,0,0,0,0,1.91E-04,0,0,0,1.00E-07,0.0021839
2,0,8.50E-06,1.20E-06,0,0.0018409,5.34E-05,0.0012493,5.00E-07,0,0,0,0,0,1.72E-04,0,0,0,1.00E-07,0.0021796
2,0,8.20E-06,7.00E-07,0,0.0018113,5.22E-05,0.0012089,5.00E-07,0,0,0,0,0,1.88E-04,0,0,0,0,0.0021637
2,0,7.90E-06,9.00E-07,0,0.0018603,5.23E-05,0.0012951,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,1.00E-07,0.0022001
2,0,8.00E-06,6.00E-07,0,0.0020182,5.38E-05,0.0014064,9.00E-07,0,0,0,0,0,1.85E-04,0,0,0,0,0.0023785
2,0,8.20E-06,6.00E-07,0,0.001973,5.38E-05,0.0013926,5.00E-07,0,0,0,0,0,1.80E-04,0,0,0,0,0.0023196
2,0,8.90E-06,7.00E-07,0,0.00198,5.41E-05,0.0014046,6.00E-07,0,0,0,0,0,1.89E-04,0,0,0,0,0.002342
2,0,7.70E-06,7.00E-07,0,0.0020222,5.37E-05,0.0014363,6.00E-07,0,0,0,0,0,1.76E-04,0,0,0,0,0.0023672
2,0,8.00E-06,7.00E-07,0,0.0020403,5.18E-05,0.0013932,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0023834
2,0,7.40E-06,6.00E-07,0,0.0020004,5.23E-05,0.0013412,5.00E-07,0,0,0,0,0,1.75E-04,0,0,0,4.00E-07,0.0023383
2,0,8.30E-06,7.00E-07,0,0.0020436,5.24E-05,0.0014797,6.00E-07,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0023896
2,0,7.70E-06,7.00E-07,0,0.0020087,5.18E-05,0.0014328,6.00E-07,0,0,0,0,0,2.48E-04,0,0,0,0,0.0024218
2,0,7.90E-06,8.00E-07,0,0.0019778,5.13E-05,0.001383,5.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0023233
2,0,7.80E-06,6.00E-07,0,0.0020104,5.21E-05,0.0014218,5.00E-07,0,0,0,0,0,1.77E-04,0,0,0,1.00E-07,0.0023522
2,0,8.40E-06,5.00E-07,0,0.0020532,5.21E-05,0.0013971,5.00E-07,0,0,0,0,0,2.15E-04,0,0,0,1.00E-07,0.002434
2,0,9.40E-06,6.00E-07,0,0.0020459,5.42E-05,0.0012003,6.00E-07,0,0,0,0,0,2.05E-04,0,0,0,1.00E-07,0.0024166
2,0,7.60E-06,9.00E-07,0,0.0020112,5.06E-05,0.0013634,6.00E-07,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0023548
2,0,8.30E-06,6.00E-07,0,0.0018825,5.07E-05,0.0013107,5.00E-07,0,0,0,0,0,1.78E-04,0,0,0,1.00E-07,0.0022273
2,0,7.30E-06,6.00E-07,0,0.0019548,5.12E-05,0.0013788,5.00E-07,0,0,0,0,0,1.78E-04,0,0,0,0,0.0022956
2,0,8.20E-06,7.00E-07,0,0.0019812,5.00E-05,0.001384,7.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0023206
2,0,8.10E-06,7.00E-07,0,0.0019438,5.38E-05,0.0013746,6.00E-07,0,0,0,0,0,1.86E-04,0,0,0,0,0.0022967
2,0,9.30E-06,6.00E-07,0,0.0019766,5.37E-05,0.0013986,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,1.00E-07,0.0023184
2,0,8.20E-06,8.00E-07,0,0.001964,5.38E-05,0.001381,9.00E-07,0,0,0,0,0,1.85E-04,0,0,0,3.00E-07,0.0023164
2,0,7.60E-06,7.00E-07,0,0.0019439,5.39E-05,0.0013691,1.00E-06,0,0,0,0,0,1.84E-04,0,0,0,0,0.0022915
2,0,7.10E-06,6.00E-07,0,0.0019843,5.15E-05,0.0014119,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.0023334
2,0,6.90E-06,6.00E-07,0,0.001942,5.14E-05,0.0013378,5.00E-07,0,0,0,0,0,1.87E-04,0,0,0,0,0.0023081
2,0,8.40E-06,5.00E-07,0,0.0019665,5.18E-05,0.0013317,7.00E-07,0,0,0,0,0,1.77E-04,0,0,0,0,0.0023041
2,0,7.80E-06,6.00E-07,0,0.0019003,5.22E-05,0.0013308,5.00E-07,0,0,0,0,0,1.76E-04,0,0,0,0,0.0022385
2,0,7.70E-06,7.00E-07,0,0.0019631,5.25E-05,0.001388,8.00E-07,0,0,0,0,0,1.87E-04,0,0,0,1.00E-07,0.0023128
2,0,8.00E-06,5.00E-07,0,0.0022275,5.14E-05,0.0015748,7.00E-07,0,0,0,0,0,1.87E-04,0,0,0,0,0.0025814
2,0,7.80E-06,6.00E-07,0,0.0019326,5.24E-05,0.0013573,5.00E-07,0,0,0,0,0,1.83E-04,0,0,0,1.00E-07,0.0022833
2,0,7.90E-06,6.00E-07,0,0.0018743,5.37E-05,0.0013014,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0022183
2,0,7.70E-06,6.00E-07,0,0.0020302,5.31E-05,0.001369,5.00E-07,0,0,0,0,0,1.80E-04,0,0,0,0,0.0023786
2,0,8.50E-06,1.50E-06,0,0.0021883,5.25E-05,0.0014413,7.00E-07,0,0,0,0,0,1.87E-04,0,0,0,0,0.0025592
2,0,7.90E-06,7.00E-07,0,0.0019394,5.26E-05,0.0013524,7.00E-07,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0022982
2,0,9.60E-06,6.00E-07,0,0.001954,5.31E-05,0.0013829,6.00E-07,0,0,0,0,0,1.71E-04,0,0,0,1.00E-07,0.0022899
2,0,7.90E-06,1.30E-06,0,0.0020057,5.11E-05,0.0014204,5.00E-07,0,0,0,0,0,1.81E-04,0,0,0,0,0.0023472
2,0,8.10E-06,6.00E-07,0,0.0019607,5.37E-05,0.0013418,6.00E-07,0,0,0,0,0,1.74E-04,0,0,0,1.00E-07,0.0022983
2,0,7.90E-06,6.00E-07,0,0.0017753,4.96E-05,0.0012422,5.00E-07,0,0,0,0,0,1.80E-04,0,0,0,0,0.0021147
2,0,8.30E-06,8.00E-07,0,0.0019602,5.25E-05,0.001331,8.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.002296
2,0,7.60E-06,6.00E-07,0,0.0019826,5.20E-05,0.0013692,6.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0023203
2,0,8.20E-06,6.00E-07,0,0.0019516,5.44E-05,0.0013512,5.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.0022867
2,0,7.90E-06,6.00E-07,0,0.0016073,4.82E-05,0.0011291,6.00E-07,0,0,0,0,0,1.58E-04,0,0,0,0,0.0019115
2,0,8.40E-06,6.00E-07,0,0.0020013,5.33E-05,0.001344,5.00E-07,0,0,0,0,0,1.68E-04,0,0,0,1.00E-07,0.0023302
2,0,8.70E-06,5.00E-07,0,0.0019632,5.21E-05,0.0013185,6.00E-07,0,0,0,0,0,1.76E-04,0,0,0,0,0.0023006
2,0,7.30E-06,8.00E-07,0,0.0017839,4.94E-05,0.0012426,5.00E-07,0,0,0,0,0,1.66E-04,0,0,0,0,0.0021023
2,0,8.70E-06,6.00E-07,0,0.0019802,5.35E-05,0.0013431,5.00E-07,0,0,0,0,0,1.77E-04,0,0,0,0,0.0023198
2,0,8.50E-06,6.00E-07,0,0.0020073,5.42E-05,0.0013674,5.00E-07,0,0,0,0,0,1.69E-04,0,0,0,0,0.0023375
2,0,8.10E-06,6.00E-07,0,0.0020172,5.36E-05,0.0013756,5.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0023559
2,0,9.60E-06,6.00E-07,0,0.0020503,5.12E-05,0.0014873,7.00E-07,0,0,0,0,0,1.76E-04,0,0,0,0,0.002393
2,0,8.30E-06,8.00E-07,0,0.0020304,5.12E-05,0.0013938,8.00E-07,0,0,0,0,0,1.84E-04,0,0,0,0,0.0023791
2,0,7.90E-06,6.00E-07,0,0.0019933,5.12E-05,0.0013299,5.00E-07,0,0,0,0,0,1.72E-04,0,0,0,0,0.0023261
2,0,7.10E-06,8.00E-07,0,0.0019259,5.25E-05,0.0013553,6.00E-07,0,0,0,0,0,1.82E-04,0,0,0,1.00E-07,0.0022752
2,0,7.70E-06,6.00E-07,0,0.0019207,5.38E-05,0.0013424,6.00E-07,0,0,0,0,0,1.75E-04,0,0,0,1.00E-07,0.0022593
2,0,8.30E-06,9.00E-07,0,0.0019382,5.27E-05,0.0013615,6.00E-07,0,0,0,0,0,1.80E-04,0,0,0,0,0.0022816
2,0,7.70E-06,5.00E-07,0,0.0019167,5.31E-05,0.0013466,6.00E-07,0,0,0,0,0,1.75E-04,0,0,0,1.00E-07,0.0022531
2,0,8.80E-06,6.00E-07,0,0.0019758,5.24E-05,0.0013894,1.36E-05,0,0,0,0,0,1.80E-04,0,0,0,0,0.0023653
2,0,8.70E-06,6.00E-07,0,0.0019321,5.42E-05,0.001352,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,1.00E-07,0.0022717
2,0,8.80E-06,6.00E-07,0,0.0020295,5.08E-05,0.0013979,7.00E-07,0,0,0,0,0,1.81E-04,0,0,0,0,0.002378
2,0,8.10E-06,5.00E-07,0,0.0019184,5.19E-05,0.0013484,5.00E-07,0,0,0,0,0,1.71E-04,0,0,0,0,0.0022508
2,0,8.30E-06,8.00E-07,0,0.0019831,5.38E-05,0.001349,5.00E-07,0,0,0,0,0,1.82E-04,0,0,0,1.00E-07,0.0023288
2,0,8.30E-06,7.00E-07,0,0.001976,5.20E-05,0.001394,5.00E-07,0,0,0,0,0,1.71E-04,0,0,0,1.00E-07,0.0023094
2,0,8.80E-06,5.00E-07,0,0.0019899,5.27E-05,0.0014162,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0023346
2,0,8.00E-06,6.00E-07,0,0.0019399,5.24E-05,0.0013345,6.00E-07,0,0,0,0,0,2.22E-04,0,0,0,0,0.0023278
2,0,7.90E-06,7.00E-07,0,0.0019259,5.25E-05,0.0013529,9.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0022672
2,0,7.40E-06,6.00E-07,0,0.0019684,5.30E-05,0.0013882,4.00E-07,0,0,0,0,0,1.74E-04,0,0,0,0,0.0023083
2,0,7.00E-06,6.00E-07,0,0.001938,5.25E-05,0.0013689,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,1.00E-07,0.0022819
2,0,7.20E-06,8.00E-07,0,0.0019938,5.14E-05,0.0013527,5.00E-07,0,0,0,0,0,1.67E-04,0,0,0,0,0.002323
2,0,7.70E-06,6.00E-07,0,0.0019603,5.28E-05,0.0013464,6.00E-07,0,0,0,0,0,1.82E-04,0,0,0,0,0.0023053
2,0,8.90E-06,1.00E-06,0,0.0019157,5.30E-05,0.0013536,6.00E-07,0,0,0,0,0,1.76E-04,0,0,0,1.00E-07,0.0022542
2,0,8.30E-06,6.00E-07,0,0.0019542,5.25E-05,0.0013822,6.00E-07,0,0,0,0,0,1.78E-04,0,0,0,1.00E-07,0.002298
2,0,7.90E-06,6.00E-07,0,0.0019799,5.12E-05,0.0013426,5.00E-07,0,0,0,0,0,1.72E-04,0,0,0,1.00E-07,0.0023128
2,0,8.20E-06,1.10E-06,0,0.001997,5.26E-05,0.0013522,7.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0023388
2,0,7.40E-06,6.00E-07,0,0.0020346,5.12E-05,0.0014639,6.00E-07,0,0,0,0,0,1.80E-04,0,0,0,1.00E-07,0.0023749
2,0,7.80E-06,6.00E-07,0,0.0021094,5.24E-05,0.001434,6.00E-07,0,0,0,0,0,1.86E-04,0,0,0,1.00E-07,0.0024581
2,0,8.40E-06,9.00E-07,0,0.0019677,5.48E-05,0.0013879,5.00E-07,0,0,0,0,0,1.87E-04,0,0,0,1.00E-07,0.0023179
2,0,8.60E-06,7.00E-07,0,0.0017435,4.93E-05,0.0012071,5.00E-07,0,0,0,0,0,1.82E-04,0,0,0,0,0.0020862
2,0,8.30E-06,6.00E-07,0,0.0019111,5.20E-05,0.0013268,6.00E-07,0,0,0,0,0,1.86E-04,0,0,0,1.00E-07,0.0022614
2,0,8.90E-06,6.00E-07,0,0.00204,5.29E-05,0.0014123,6.00E-07,0,0,0,0,0,1.78E-04,0,0,0,1.00E-07,0.0023841
2,0,7.20E-06,7.00E-07,0,0.0019781,5.38E-05,0.001404,5.00E-07,0,0,0,0,0,1.80E-04,0,0,0,1.00E-07,0.00232
2,0,7.70E-06,5.00E-07,0,0.0019575,5.11E-05,0.0013887,6.00E-07,0,0,0,0,0,1.83E-04,0,0,0,0,0.0023012
2,0,8.20E-06,8.00E-07,0,0.0019353,5.23E-05,0.0013537,5.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.0022755
2,0,8.10E-06,5.00E-07,0,0.0019725,5.31E-05,0.0013498,6.00E-07,0,0,0,0,0,1.81E-04,0,0,0,0,0.002322
2,0,7.00E-06,6.00E-07,0,0.0018643,5.02E-05,0.0013305,9.00E-07,0,0,0,0,0,1.78E-04,0,0,0,1.00E-07,0.0022006
3,0,8.40E-06,7.00E-07,0,0.0016748,4.96E-05,0.0011523,5.00E-07,0,0,0,0,0,1.88E-04,0,0,0,1.00E-07,0.0020223
4,0,1.31E-05,9.00E-07,0,0.0018661,5.06E-05,0.0012381,1.10E-06,0,0,0,0,0,1.85E-04,0,0,0,0,0.0022386
5,0,2.21E-05,1.30E-06,0,0.0019653,5.62E-05,0.0013882,9.00E-07,0,0,0,0,0,2.06E-04,0,0,0,1.00E-07,0.0023814
6,0,2.39E-05,1.40E-06,0,0.0018579,5.70E-05,0.0012773,9.00E-07,0,0,0,0,0,1.99E-04,0,0,0,1.00E-07,0.0022669
6,0,4.12E-05,1.50E-06,0,0.0021244,6.72E-05,0.0015181,1.10E-06,0,0,0,0,0,2.24E-04,0,0,0,0,0.0026018
6,0,2.60E-05,1.00E-06,0,0.0019711,5.18E-05,0.0013521,1.10E-06,0,0,0,0,0,1.80E-04,0,0,0,0,0.0023558
6,0,2.66E-05,9.00E-07,0,0.0019508,5.13E-05,0.0013846,8.00E-07,0,0,0,0,0,1.72E-04,0,0,0,0,0.0023273
6,0,2.64E-05,7.00E-07,0,0.0020541,5.12E-05,0.0013616,8.00E-07,0,0,0,0,0,1.77E-04,0,0,0,0,0.0024331
6,0,2.57E-05,7.00E-07,0,0.0019176,5.15E-05,0.0013384,1.00E-06,0,0,0,0,0,1.75E-04,0,0,0,0,0.0022906
6,0,2.62E-05,3.70E-06,0,0.002221,5.50E-05,0.001418,3.80E-06,0,0,0,0,0,1.98E-04,0,0,0,1.00E-07,0.002737
6,0,2.62E-05,8.00E-07,0,0.0020056,5.13E-05,0.0014334,8.00E-07,0,0,0,0,0,1.75E-04,0,0,0,0,0.0023849
6,0,2.64E-05,4.20E-06,0,0.0015881,4.56E-05,0.0010661,3.50E-06,0,0,0,0,0,1.76E-04,0,0,0,0,0.0020441
6,0,2.75E-05,9.00E-07,0,0.0021522,5.46E-05,0.0013264,6.00E-07,0,0,0,0,0,1.72E-04,0,0,0,1.00E-07,0.0025227
6,0,2.57E-05,7.00E-07,0,0.0019768,5.35E-05,0.0014034,9.00E-07,0,0,0,0,0,1.83E-04,0,0,0,1.00E-07,0.0023504
6,0,2.64E-05,6.00E-07,0,0.0019828,5.48E-05,0.0013204,6.00E-07,0,0,0,0,0,1.67E-04,0,0,0,0,0.0023362
6,0,2.74E-05,6.00E-07,0,0.0019903,5.22E-05,0.0014149,6.00E-07,0,0,0,0,0,1.79E-04,0,0,0,0,0.002357
6,0,2.56E-05,8.00E-07,0,0.0019843,5.20E-05,0.001418,7.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.0023427
6,0,2.66E-05,6.00E-07,0,0.0019653,5.27E-05,0.0013935,7.00E-07,0,0,0,0,0,1.85E-04,0,0,0,0,0.0023391
6,0,2.73E-05,6.00E-07,0,0.0019836,5.24E-05,0.0014199,6.00E-07,0,0,0,0,0,1.77E-04,0,0,0,1.00E-07,0.0023476
6,0,2.57E-05,6.00E-07,0,0.001908,5.10E-05,0.0013324,9.00E-07,0,0,0,0,0,1.81E-04,0,0,0,0,0.0022762
6,0,2.57E-05,5.00E-07,0,0.0019421,5.17E-05,0.0013732,7.00E-07,0,0,0,0,0,1.72E-04,0,0,0,0,0.0022998
6,0,2.63E-05,6.00E-07,0,0.0020012,5.30E-05,0.0013412,7.00E-07,0,0,0,0,0,1.83E-04,0,0,0,0,0.0023707
6,0,2.58E-05,6.00E-07,0,0.0019339,5.11E-05,0.0013328,6.00E-07,0,0,0,0,0,1.73E-04,0,0,0,0,0.0023059
6,0,1.77E-04,6.00E-07,0,0.0022197,5.49E-05,0.0013979,6.00E-07,0,0,0,0,0,1.96E-04,0,0,0,0,0.0028215
12,112,2.17E-04,1.57E-05,0.0018556,0.002019,7.30E-05,0.00128,4.00E-06,0,0,8.00E-07,0,0,9.35E-04,0,0,7.00E-07,7.61E-04,0.0052764
20,230,3.11E-04,6.76E-05,0.0039008,0.0020714,1.03E-04,0.0013469,4.80E-06,0,0,5.00E-07,0,0,0.0010761,0,0,7.00E-07,9.03E-04,0.0076992
44,511,5.92E-04,1.62E-04,0.0095953,0.0019577,9.29E-05,0.0013072,9.70E-06,0,0,3.00E-06,0,0,0.0011285,0,0,1.80E-06,9.49E-04,0.0140443
67,665,6.09E-04,1.27E-04,0.0122494,0.0023261,7.72E-05,0.0017632,1.02E-05,0,0,2.40E-06,0,0,0.0017956,0,0,9.00E-07,0.001559,0.0178313
76,692,7.91E-04,1.91E-04,0.0131285,0.0027124,1.03E-04,0.0019442,8.90E-06,0,0,8.00E-07,0,0,0.001523,0,0,5.00E-07,0.0012973,0.0190959
79,661,8.73E-04,2.13E-04,0.0115948,0.002312,1.23E-04,0.0017023,9.20E-06,0,0,8.00E-07,0,0,0.0016967,0,0,7.00E-07,0.0015033,0.017476
89,768,0.0011566,4.28E-04,0.0136914,0.0018951,1.05E-04,0.0013978,9.80E-06,0,0,1.20E-06,0,0,0.0016104,0,0,7.00E-07,0.0014374,0.0194666
90,743,0.0022709,2.51E-04,0.01363,0.0026059,1.08E-04,0.001786,8.70E-06,0,0,3.00E-07,0,0,0.0012499,0,0,2.00E-07,0.001047,0.0207975
93,764,0.0013919,1.96E-04,0.0134192,0.0019304,1.01E-04,0.0014244,1.20E-05,0,0,1.30E-06,0,0,0.0017238,0,0,8.00E-07,0.0015644,0.0194775
92,783,0.0011265,2.33E-04,0.0157605,0.002288,1.06E-04,0.0016368,1.25E-04,5.00E-07,4.00E-07,1.60E-06,0,5.91E-05,0.0012425,0,0,5.00E-07,9.77E-04,0.0216821
90,783,0.0010991,2.57E-04,0.0144059,0.0027662,1.19E-04,0.0020605,9.67E-05,5.00E-07,5.00E-07,8.00E-07,1.00E-07,3.71E-05,4.68E-04,0,0,3.00E-07,2.28E-04,0.0199724
89,763,0.0010844,2.65E-04,0.0137107,0.0018669,8.27E-05,0.0013622,7.12E-05,3.00E-07,3.00E-07,1.20E-06,1.00E-07,3.07E-05,4.09E-04,0,0,1.00E-07,2.47E-04,0.0184041
90,768,0.0010705,2.05E-04,0.0136613,0.0021383,9.01E-05,0.0015464,6.77E-05,3.00E-07,2.00E-07,1.90E-06,0,2.96E-05,4.92E-04,0,0,5.00E-07,2.86E-04,0.0184068
92,785,0.001107,2.08E-04,0.0139313,0.0019126,8.86E-05,0.0014155,1.52E-05,0,0,1.50E-06,0,0,3.64E-04,0,0,4.00E-07,2.02E-04,0.0183942
89,768,9.60E-04,2.31E-04,0.0139308,0.0022439,1.16E-04,0.0016961,1.77E-04,7.00E-07,1.90E-06,3.00E-06,0,6.41E-05,4.17E-04,0,0,3.00E-07,2.53E-04,0.0187552
88,767,8.61E-04,2.00E-04,0.0166095,0.0020812,9.08E-05,0.0015456,1.43E-04,4.00E-07,5.00E-07,2.10E-06,0,5.09E-05,0.0021082,0,0,5.00E-07,0.0019322,0.0228437
83,741,8.93E-04,2.26E-04,0.0137914,0.0021254,1.08E-04,0.0015942,2.57E-04,8.00E-07,2.00E-06,2.40E-06,3.00E-07,9.04E-05,0.0011579,0,0,2.00E-07,9.66E-04,0.0192784
78,696,7.42E-04,2.05E-04,0.0132975,0.001972,9.80E-05,0.0013662,2.70E-04,8.00E-07,1.30E-06,1.80E-06,1.00E-07,8.19E-05,8.29E-04,0,0,2.00E-07,6.38E-04,0.0181571
76,696,6.06E-04,3.06E-04,0.012904,0.0019826,1.01E-04,0.0014097,1.59E-04,7.00E-07,7.00E-07,1.80E-06,1.00E-07,5.18E-05,8.05E-04,0,0,2.00E-07,6.21E-04,0.0177466
77,730,6.18E-04,1.82E-04,0.0127451,0.0019312,1.00E-04,0.0013549,1.56E-05,0,0,2.00E-06,0,0,3.29E-04,0,0,2.00E-07,1.49E-04,0.0165143
79,729,6.13E-04,1.67E-04,0.012773,0.001899,8.58E-05,0.0013052,1.06E-04,4.00E-07,2.00E-07,3.20E-06,0,3.49E-05,4.12E-04,0,0,2.00E-07,2.29E-04,0.0167414
78,732,6.11E-04,2.00E-04,0.013167,0.0022437,1.15E-04,0.001499,1.43E-04,8.00E-07,7.00E-07,2.50E-06,1.00E-07,5.43E-05,4.48E-04,0,0,2.00E-07,2.60E-04,0.0177286
71,659,0.001924,2.06E-04,0.0128033,0.0020657,8.94E-05,0.0014021,3.93E-04,9.00E-07,2.20E-06,2.90E-06,3.00E-07,1.26E-04,4.52E-04,0,0,4.00E-07,2.29E-04,0.0185821
70,648,0.0011577,1.79E-04,0.0119097,0.0020324,9.45E-05,0.0014978,1.22E-04,5.00E-07,2.00E-07,2.10E-06,0,4.08E-05,4.16E-04,0,0,5.00E-07,2.21E-04,0.0166165
70,653,8.73E-04,1.75E-04,0.0119525,0.0021635,9.57E-05,0.0014698,7.49E-05,4.00E-07,3.00E-07,3.10E-06,0,3.58E-05,4.83E-04,0,0,2.00E-07,2.97E-04,0.0163745
