#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
 8, 0, 3.0E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.57E-5, 0.0, 0.0, 0.0, 0.0, 9.98E-5
 8, 0, 2.97E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62E-5, 0.0, 0.0, 0.0, 0.0, 9.82E-5
 8, 0, 2.8000000000000003E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.55E-5, 0.0, 0.0, 0.0, 0.0, 9.35E-5
 8, 0, 3.13E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59E-5, 0.0, 0.0, 0.0, 0.0, 1.102E-4
 8, 0, 3.2200000000000003E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61E-5, 0.0, 0.0, 0.0, 0.0, 1.081E-4
 8, 0, 3.77E-5, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.54E-5, 0.0, 0.0, 0.0, 0.0, 1.07E-4
 8, 0, 5.2000000000000004E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.27E-5, 0.0, 0.0, 0.0, 0.0, 1.519E-4
 8, 0, 3.03E-5, 4.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41E-5, 0.0, 0.0, 0.0, 0.0, 8.97E-5
 9, 0, 3.43E-5, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 3.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.52E-5, 0.0, 0.0, 0.0, 0.0, 9.75E-5
 9, 0, 6.560000000000001E-5, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.78E-5, 0.0, 0.0, 0.0, 0.0, 1.646E-4
 9, 0, 7.350000000000001E-5, 1.0E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9100000000000003E-5, 0.0, 0.0, 0.0, 0.0, 2.079E-4
 9, 0, 3.71E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 9.26E-5, 0.0, 0.0, 0.0, 0.0, 2.099E-4
 9, 0, 4.9500000000000004E-5, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91E-5, 0.0, 0.0, 0.0, 0.0, 1.369E-4
 9, 0, 6.610000000000001E-5, 9.0E-7, 0.0, 0.0, 0.0, 0.0, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.01E-5, 0.0, 0.0, 0.0, 0.0, 1.992E-4
 9, 0, 3.48E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.86E-5, 0.0, 0.0, 0.0, 0.0, 1.21E-4
 9, 0, 6.050000000000001E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.87E-5, 0.0, 0.0, 0.0, 0.0, 1.925E-4
 9, 0, 5.83E-5, 1.2E-6, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.29E-5, 0.0, 0.0, 0.0, 0.0, 1.964E-4
 9, 0, 6.91E-5, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 1.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.01E-5, 0.0, 0.0, 0.0, 0.0, 2.367E-4
 9, 0, 8.42E-5, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 8.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7400000000000002E-5, 0.0, 0.0, 0.0, 0.0, 2.468E-4
 9, 0, 1.9370000000000002E-4, 7.0E-7, 0.0, 0.0, 0.0, 0.0, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.87E-5, 0.0, 0.0, 0.0, 0.0, 3.014E-4
 9, 0, 6.0700000000000005E-5, 6.0E-7, 0.0, 0.0, 0.0, 0.0, 5.0E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7100000000000002E-5, 0.0, 0.0, 0.0, 0.0, 1.388E-4
