#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingBuild, unmerging, unmergingBuild, computeTime
 328, 0, 0.0016224240000000001, 7.12E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.423E-6, 0.0, 1.6821E-5, 0.0, 0.001783946
 328, 0, 0.0016129170000000002, 6.01E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.363E-6, 0.0, 1.619E-5, 0.0, 0.001753429
 328, 0, 0.001718073, 5.91E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.432E-6, 0.0, 1.6471E-5, 0.0, 0.001878222
 328, 0, 0.0016864640000000001, 5.91E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.232E-6, 0.0, 1.584E-5, 0.0, 0.001821466
 328, 0, 0.001212661, 7.31E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.653E-6, 0.0, 1.8725E-5, 0.0, 0.00135704
 328, 0, 0.001073381, 6.32E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.142E-6, 0.0, 1.1772E-5, 0.0, 0.001181193
 328, 0, 0.001085114, 6.41E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.333E-6, 0.0, 1.2803E-5, 0.0, 0.001225885
 328, 0, 0.001746567, 1.032E-6, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.383E-6, 0.0, 1.6231E-5, 0.0, 0.001915432
 328, 0, 0.001558656, 1.673E-6, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 3.126E-6, 0.0, 2.0699E-5, 0.0, 0.001826175
 328, 0, 0.00119082, 5.61E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.693E-6, 0.0, 1.594E-5, 0.0, 0.001317417
 328, 0, 0.0016301800000000002, 6.02E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.283E-6, 0.0, 1.7042E-5, 0.0, 0.001783325
 328, 0, 0.001075224, 5.31E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.122E-6, 0.0, 1.2263E-5, 0.0, 0.001188686
 328, 0, 0.001631983, 7.72E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.383E-6, 0.0, 1.8033E-5, 0.0, 0.001797902
 328, 0, 0.0015909960000000001, 8.32E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.442E-6, 0.0, 2.2101E-5, 0.0, 0.00178604
 328, 0, 0.001073582, 8.81E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.242E-6, 0.0, 1.1321E-5, 0.0, 0.001199958
 328, 0, 0.0015666710000000002, 7.21E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.352E-6, 0.0, 2.143E-5, 0.0, 0.001733051
 328, 0, 0.001155624, 7.41E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.322E-6, 0.0, 1.9516E-5, 0.0, 0.00132446
 328, 0, 0.001109158, 6.51E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.253E-6, 0.0, 1.2173E-5, 0.0, 0.001216168
 328, 0, 0.001103217, 5.41E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.493E-6, 0.0, 1.1752E-5, 0.0, 0.001218021
 328, 0, 0.0016858130000000002, 7.51E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.462E-6, 0.0, 3.0076E-5, 0.0, 0.001864446
 328, 0, 0.001591067, 6.01E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.773E-6, 0.0, 1.6741E-5, 0.0, 0.001726038
 328, 0, 0.001640539, 7.31E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.683E-6, 0.0, 1.6411E-5, 0.0, 0.001809023
 328, 0, 0.0015511420000000001, 7.62E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.743E-6, 0.0, 1.8965E-5, 0.0, 0.001734544
 328, 0, 0.0010731500000000001, 5.21E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.092E-6, 0.0, 1.1823E-5, 0.0, 0.00117481
 328, 0, 0.001605513, 7.21E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.543E-6, 0.0, 2.2732E-5, 0.0, 0.001808913
 328, 0, 0.001639396, 7.61E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.563E-6, 0.0, 2.9756E-5, 0.0, 0.00183437
 328, 0, 0.001819843, 7.41E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.342E-6, 0.0, 2.5097E-5, 0.0, 0.001988206
 328, 0, 0.001615452, 6.81E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.503E-6, 0.0, 1.6631E-5, 0.0, 0.001753409
 328, 0, 0.0016340270000000001, 6.01E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.332E-6, 0.0, 1.6722E-5, 0.0, 0.00177027
 328, 0, 0.0015608400000000002, 7.11E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.333E-6, 0.0, 1.6631E-5, 0.0, 0.001692766
 328, 0, 0.0010742430000000001, 5.21E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.102E-6, 0.0, 1.1121E-5, 0.0, 0.0011749
 328, 0, 0.001577471, 6.01E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.342E-6, 0.0, 1.7102E-5, 0.0, 0.001723653
 328, 0, 0.001084172, 5.31E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.242E-6, 0.0, 1.2423E-5, 0.0, 0.001200258
 328, 0, 0.0015831620000000002, 9.02E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.502E-6, 0.0, 1.6571E-5, 0.0, 0.001738943
 328, 0, 0.001670704, 5.81E-7, 0.0, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 1.483E-6, 0.0, 1.7192E-5, 0.0, 0.001822728
 328, 52, 0.0016869150000000002, 8.996E-6, 2.43584E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.159E-6, 0.0, 1.8555E-5, 0.0, 0.002212616
 328, 52, 0.0011366590000000002, 9.819E-6, 1.6825300000000002E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 4.268E-6, 0.0, 1.3155E-5, 0.0, 0.001511438
 328, 52, 0.0016758550000000002, 1.3375E-5, 2.82296E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 6.112E-6, 0.0, 2.0488E-5, 0.0, 0.002291332
 328, 52, 0.001749181, 1.1332E-5, 2.33946E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.33E-6, 0.0, 2.4345E-5, 0.0, 0.002253111
 328, 52, 0.00171118, 1.3175E-5, 2.3471800000000003E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 4.729E-6, 0.0, 1.9817E-5, 0.0, 0.002228865
 328, 52, 0.0018067690000000002, 1.2573E-5, 2.3755300000000002E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 4.859E-6, 0.0, 2.2472E-5, 0.0, 0.002346095
 328, 208, 0.001180602, 1.7232E-5, 6.372480000000001E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.441E-6, 0.0, 1.4788E-5, 0.0, 0.002248592
 328, 208, 0.0011727270000000001, 4.1127E-5, 7.62201E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.19E-6, 0.0, 1.3566E-5, 0.0, 0.002367314
 328, 208, 0.001704568, 5.0434E-5, 0.001063994, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 6.823E-6, 0.0, 2.2953E-5, 0.0, 0.003372207
 328, 208, 0.001690482, 4.4833E-5, 9.44942E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.82E-6, 0.0, 2.0769E-5, 0.0, 0.003210015
 328, 208, 0.001165212, 2.9956E-5, 6.79407E-4, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 6.903E-6, 0.0, 1.3885E-5, 0.0, 0.002277957
 328, 364, 0.001803122, 5.9491E-5, 0.0017214090000000001, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 8.015E-6, 0.0, 2.3444E-5, 0.0, 0.004458422
 328, 364, 0.0010645750000000001, 6.3238E-5, 0.00119075, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 5.491E-6, 0.0, 1.1522E-5, 0.0, 0.002797727
 328, 364, 0.0017616040000000002, 7.4128E-5, 0.0018841230000000001, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 8.245E-6, 0.0, 2.104E-5, 0.0, 0.004515269
 328, 364, 0.0012404430000000001, 6.0021E-5, 0.001269457, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 8.105E-6, 0.0, 1.5199E-5, 0.0, 0.003163248
 328, 364, 0.0012411540000000002, 5.5664E-5, 0.001219554, 0.0, 9.130000000000001E-5, 0.0011526980000000002, 7.885E-6, 0.0, 1.5579E-5, 0.0, 0.003074452
