#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingBuild, unmerging, unmergingBuild, computeTime
 136, 534, 5.205310000000001E-4, 3.00641E-4, 0.0014074060000000002, 0.0, 1.5770400000000002E-4, 7.23229E-4, 9.507E-6, 0.0, 8.706E-6, 0.0, 0.003471368
 136, 554, 6.4262E-4, 1.71901E-4, 0.0012278810000000001, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.332E-6, 0.0, 7.725E-6, 0.0, 0.003023863
 136, 468, 7.447500000000001E-4, 1.63996E-4, 0.0010371150000000001, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.813E-6, 0.0, 9.708E-6, 0.0, 0.002972998
 136, 405, 3.99555E-4, 9.6791E-5, 6.23624E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 4.699E-6, 0.0, 5.62E-6, 0.0, 0.001748663
 136, 369, 5.53523E-4, 1.08713E-4, 8.402580000000001E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 7.284E-6, 0.0, 7.174E-6, 0.0, 0.002327283
 136, 348, 5.39858E-4, 9.0489E-5, 7.850050000000001E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.622E-6, 0.0, 7.214E-6, 0.0, 0.00215951
 136, 347, 3.9160000000000003E-4, 1.81409E-4, 6.584080000000001E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.472E-6, 0.0, 5.2788E-5, 0.0, 0.002114155
 136, 311, 3.8960700000000004E-4, 7.6112E-5, 4.77411E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 5.581E-6, 0.0, 5.37E-6, 0.0, 0.001521059
 136, 324, 5.793910000000001E-4, 7.9268E-5, 7.219580000000001E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.843E-6, 0.0, 7.113E-6, 0.0, 0.002120908
 136, 318, 5.33887E-4, 7.528E-5, 7.074900000000001E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 7.093E-6, 0.0, 7.324E-6, 0.0, 0.002061587
 136, 302, 5.85352E-4, 8.0901E-5, 7.4469E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 8.216E-6, 0.0, 8.095E-6, 0.0, 0.002192211
 136, 321, 5.10562E-4, 7.5942E-5, 7.13912E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.873E-6, 0.0, 7.433E-6, 0.0, 0.002006264
 136, 301, 5.01045E-4, 7.1534E-5, 6.57356E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 7.294E-6, 0.0, 7.544E-6, 0.0, 0.001925223
 136, 295, 5.50217E-4, 7.2075E-5, 7.52715E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 6.823E-6, 0.0, 8.495E-6, 0.0, 0.002107413
 136, 293, 4.90275E-4, 5.8279E-5, 6.47579E-4, 0.0, 1.5770400000000002E-4, 7.23229E-4, 7.213E-6, 0.0, 6.893E-6, 0.0, 0.001850424
