#bodies, #contacts, detection, warmstart, LCPSolve, updateCollections, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
 136, 1548, 0.0010933000000000002, 4.55E-4, 0.3347317, 0.0, 0.0, 0.0, 3.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.33E-5, 0.0, 0.0, 0.0, 0.0, 0.3395633
 136, 1548, 0.002039, 5.741E-4, 0.36902300000000005, 0.0, 0.0, 0.0, 3.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9999999999999996E-5, 0.0, 0.0, 0.0, 0.0, 0.3753346
 136, 1548, 0.0018353000000000002, 5.03E-4, 0.3648574, 0.0, 0.0, 0.0, 3.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.82E-5, 0.0, 0.0, 0.0, 0.0, 0.3712321
 136, 1548, 0.0013338, 5.144E-4, 0.3797798, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.23E-5, 0.0, 0.0, 0.0, 0.0, 0.3853557
 136, 1548, 0.0014931, 6.357E-4, 0.38748560000000004, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.4999999999999996E-5, 0.0, 0.0, 0.0, 0.0, 0.3935444
 136, 1548, 0.0016768000000000002, 5.21E-4, 0.3310441, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1E-5, 0.0, 0.0, 0.0, 0.0, 0.3370704
 136, 1548, 0.0015843, 0.0010771, 0.35638600000000004, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 1.005E-4, 0.0, 0.0, 0.0, 0.0, 0.3631975
 136, 1548, 0.0016500000000000002, 3.915E-4, 0.3691257, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9E-5, 0.0, 0.0, 0.0, 0.0, 0.3741693
 136, 1548, 0.0016024000000000001, 5.954E-4, 0.3607098, 0.0, 0.0, 0.0, 3.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0E-5, 0.0, 0.0, 0.0, 0.0, 0.3665695
 136, 1548, 0.0015346000000000001, 5.46E-4, 0.28362580000000004, 0.0, 0.0, 0.0, 3.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.89E-5, 0.0, 0.0, 0.0, 0.0, 0.2893658
 136, 1548, 0.0012823, 4.231E-4, 0.3826877, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.14E-5, 0.0, 0.0, 0.0, 0.0, 0.3874959
 136, 1548, 0.0015065, 5.318E-4, 0.35241910000000004, 0.0, 0.0, 0.0, 3.7E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.96E-5, 0.0, 0.0, 0.0, 0.0, 0.3579591
 136, 1548, 0.0016502, 4.158E-4, 0.37336800000000003, 0.0, 0.0, 0.0, 2.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 3.38E-5, 0.0, 0.0, 0.0, 0.0, 0.3784587
 136, 1548, 0.0014160000000000002, 4.987E-4, 0.37000500000000003, 0.0, 0.0, 0.0, 3.6E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0299999999999996E-5, 0.0, 0.0, 0.0, 0.0, 0.3753903
 136, 1548, 0.0012201, 4.825E-4, 0.3091681, 0.0, 0.0, 0.0, 3.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 5.58E-5, 0.0, 0.0, 0.0, 0.0, 0.3145859
 136, 1548, 0.0014948000000000001, 5.385E-4, 0.2920355, 0.0, 0.0, 0.0, 2.8E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.93E-5, 0.0, 0.0, 0.0, 0.0, 0.2975449
 136, 1548, 0.0016692, 5.951E-4, 0.3805383, 0.0, 0.0, 0.0, 3.1E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.589999999999999E-5, 0.0, 0.0, 0.0, 0.0, 0.3859868
 136, 1548, 0.0018361, 5.832E-4, 0.3379394, 0.0, 0.0, 0.0, 2.4E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.83E-5, 0.0, 0.0, 0.0, 0.0, 0.3437959
 136, 1548, 0.0015206, 6.869E-4, 0.3001238, 0.0, 0.0, 0.0, 3.3E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7699999999999994E-5, 0.0, 0.0, 0.0, 0.0, 0.3057329
 136, 1548, 0.0014998000000000001, 6.222E-4, 0.322489, 0.0, 0.0, 0.0, 2.2E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.8899999999999996E-5, 0.0, 0.0, 0.0, 0.0, 0.3279892
 136, 1548, 0.0014984, 5.216E-4, 0.3661903, 0.0, 0.0, 0.0, 1.47E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 4.13E-5, 0.0, 0.0, 0.0, 0.0, 0.3710995
 136, 1548, 0.0015381000000000001, 5.827E-4, 0.38981770000000004, 0.0, 0.0, 0.0, 3.5E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.02E-5, 0.0, 0.0, 0.0, 0.0, 0.3959334
 136, 1548, 0.0020050000000000003, 5.941E-4, 0.4002737, 0.0, 0.0, 0.0, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 6.639999999999999E-5, 0.0, 0.0, 0.0, 0.0, 0.4073661
